step	line	cite	method	baseline	written	then_text	now_text	same	reason
adocs/plan_todo/S131_quiescence_promotions.md	66	:303-307	BLOCK	c0954ec	src/search.cpp:462-466	// The filter still runs when out of check: generate_captures() also emits / // promotions that capture nothing, and this node did not search those before. / // Keeping them out means this change is a pure speed-up with no effect on / // what the search explores. Letting them through is very likely 	// The filter still runs when out of check: generate_captures() also emits / // promotions that capture nothing, and this node did not search those before. / // Keeping them out means this change is a pure speed-up with no effect on / // what the search explores. Letting them through is very likely 	yes	
adocs/plan_todo/S131_quiescence_promotions.md	165	:287	HAND	7b54f18	src/search.cpp:446	}	if (static_cast<int>(qply) >= MAX_QSEARCH_DEPTH) { return stand_pat; }	no	the qply cap, `qply >= MAX_QSEARCH_DEPTH`.
adocs/plan_todo/S131_quiescence_promotions.md	169	:310	BLOCK	c0954ec	src/search.cpp:469	if (!in_check && !MOVE_CAPTURE(moves[i])) { continue; }	if (!in_check && !MOVE_CAPTURE(moves[i])) { continue; }	yes	
adocs/plan_todo/S131_quiescence_promotions.md	102	:322	BLOCK	c0954ec	src/search.cpp:481	if (!in_check && !capture_cannot_lose(&game->board, moves[i]) &&	if (!in_check && !capture_cannot_lose(&game->board, moves[i]) &&	yes	
adocs/plan_todo/S131_quiescence_promotions.md	200	:611-612	BLOCK	c0954ec	src/search.cpp:872-873	const bool tt_move_is_quiet = / (tt_move != 0) && !MOVE_CAPTURE(tt_move) && !MOVE_PROMOTED(tt_move);	const bool tt_move_is_quiet = / (tt_move != 0) && !MOVE_CAPTURE(tt_move) && !MOVE_PROMOTED(tt_move);	yes	
adocs/plan_todo/S132_time_management_node_fraction.md	75	:443-451	BLOCK	c0954ec	src/chesso.cpp:471-479	const int64_t clock_part = / (movestogo > 0) / ? (static_cast<int64_t>(remaining_ms) / movestogo) / : ((static_cast<int64_t>(remaining_ms) * TM_SUDDEN_DEATH_PERCENT) / / 100); /  / const int64_t base_ms = / clock_part + / ((static_cast<int64_t>(increment_ms) * TM_INCREMENT_PERCENT) / 100);	const int64_t clock_part = / (movestogo > 0) / ? (static_cast<int64_t>(remaining_ms) / movestogo) / : ((static_cast<int64_t>(remaining_ms) * TM_SUDDEN_DEATH_PERCENT) / / 100); /  / const int64_t base_ms = / clock_part + / ((static_cast<int64_t>(increment_ms) * TM_INCREMENT_PERCENT) / 100);	yes	
adocs/plan_todo/S132_time_management_node_fraction.md	76	:453	BLOCK	c0954ec	src/chesso.cpp:481	int64_t hard_ms = (base_ms * TM_HARD_PERCENT) / 100;	int64_t hard_ms = (base_ms * TM_HARD_PERCENT) / 100;	yes	
adocs/plan_todo/S132_time_management_node_fraction.md	77	:460-471	BLOCK	c0954ec	src/chesso.cpp:488-499	hard_ms = std::min(hard_ms, static_cast<int64_t>(remaining_ms) - / static_cast<int64_t>(MOVE_OVERHEAD_MS)); /  / // The floor is half the clock, capped at 50ms, and below 2 * MOVE_OVERHEAD_MS / // it is the only thing left holding the budget up - the cap above has already / // gone negative. At rema	hard_ms = std::min(hard_ms, static_cast<int64_t>(remaining_ms) - / static_cast<int64_t>(MOVE_OVERHEAD_MS)); /  / // The floor is half the clock, capped at 50ms, and below 2 * MOVE_OVERHEAD_MS / // it is the only thing left holding the budget up - the cap above has already / // gone negative. At rema	yes	
adocs/plan_todo/S132_time_management_node_fraction.md	77	:454	BLOCK	c0954ec	src/chesso.cpp:482	int64_t soft_ms = (base_ms * TM_SOFT_PERCENT) / 100;	int64_t soft_ms = (base_ms * TM_SOFT_PERCENT) / 100;	yes	
adocs/plan_todo/S132_time_management_node_fraction.md	78	:476	BLOCK	c0954ec	src/chesso.cpp:504	soft_ms = std::max<int64_t>(std::min(soft_ms, hard_ms), 1);	soft_ms = std::max<int64_t>(std::min(soft_ms, hard_ms), 1);	yes	
adocs/plan_todo/S132_time_management_node_fraction.md	78	:482-506	BLOCK	c0954ec	src/chesso.cpp:510-534	int search_time_scale_percent(int best_move_stability, int score_drop_cp) / { / assert(best_move_stability >= 0); / assert(score_drop_cp >= 0); /  / int scale = 100; /  / // A best move that has survived several iterations is unlikely to fall in / // the next one, so each unchanged iteration takes a	int search_time_scale_percent(int best_move_stability, int score_drop_cp) / { / assert(best_move_stability >= 0); / assert(score_drop_cp >= 0); /  / int scale = 100; /  / // A best move that has survived several iterations is unlikely to fall in / // the next one, so each unchanged iteration takes a	yes	
adocs/plan_todo/S132_time_management_node_fraction.md	81	:836-851	BLOCK	c0954ec	src/chesso.cpp:864-879	const int scale = conf.scale_time ? search_time_scale_percent( / best_move_stability, score_drop) / : 100; /  / soft_limit_ms = (soft_base_ms * scale) / 100; /  / // The hard limit is the ceiling on both. Scaling may bring the soft / // limit up to it and never past it, which is what keeps every pro	const int scale = conf.scale_time ? search_time_scale_percent( / best_move_stability, score_drop) / : 100; /  / soft_limit_ms = (soft_base_ms * scale) / 100; /  / // The hard limit is the ceiling on both. Scaling may bring the soft / // limit up to it and never past it, which is what keeps every pro	yes	
adocs/plan_todo/S132_time_management_node_fraction.md	82	:845-847	BLOCK	c0954ec	src/chesso.cpp:873-875	if (hard_limit_ms > 0) { / soft_limit_ms = std::min(soft_limit_ms, hard_limit_ms); / }	if (hard_limit_ms > 0) { / soft_limit_ms = std::min(soft_limit_ms, hard_limit_ms); / }	yes	
adocs/plan_todo/S132_time_management_node_fraction.md	83	:892-899	BLOCK	c0954ec	src/chesso.cpp:920-927	if (conf.search_time_ms > 0) { / const double elapsed_ms = / std::chrono::duration<double, std::milli>( / std::chrono::steady_clock::now() - beguine_of_the_search) / .count(); /  / if (elapsed_ms >= static_cast<double>(soft_limit_ms)) { break; } / }	if (conf.search_time_ms > 0) { / const double elapsed_ms = / std::chrono::duration<double, std::milli>( / std::chrono::steady_clock::now() - beguine_of_the_search) / .count(); /  / if (elapsed_ms >= static_cast<double>(soft_limit_ms)) { break; } / }	yes	
adocs/plan_todo/S132_time_management_node_fraction.md	84	:1340	BLOCK	c0954ec	src/chesso.cpp:1402	search_options.scale_time = true;	search_options.scale_time = true;	yes	
adocs/plan_todo/S132_time_management_node_fraction.md	85	:1318-1322	BLOCK	c0954ec	src/chesso.cpp:1380-1384	} else if (search_options.movetime_ms > 0) { / // The GUI named the time. Both limits are it, and nothing scales them. / search_options.search_time_ms = search_options.movetime_ms; / search_options.search_soft_time_ms = search_options.movetime_ms; / stop_search_after_ms(search_options.search_time_ms	} else if (search_options.movetime_ms > 0) { / // The GUI named the time. Both limits are it, and nothing scales them. / search_options.search_time_ms = search_options.movetime_ms; / search_options.search_soft_time_ms = search_options.movetime_ms; / stop_search_after_ms(search_options.search_time_ms	yes	
adocs/plan_todo/S132_time_management_node_fraction.md	86	:1282-1286	BLOCK	c0954ec	src/chesso.cpp:1346-1350	} else if (token == "mate" || token == "searchmoves" || token == "ponder") { / // Not supported. UCI says to ignore what we do not implement, and the / // rest of the line still carries the time control we need. / LOG_W << "[go " << token << "] not implemented, ignored" << END_W; / }	} else if (token == "mate" || token == "searchmoves" || token == "ponder") { / // Not supported. UCI says to ignore what we do not implement, and the / // rest of the line still carries the time control we need. / LOG_W << "[go " << token << "] not implemented, ignored" << END_W; / }	yes	
adocs/plan_todo/S132_time_management_node_fraction.md	93	:777	BLOCK	7b54f18	src/chesso.cpp:804	result.total_node_explored += search_result.explored_nodes;	result.total_node_explored += search_result.explored_nodes;	yes	
adocs/plan_todo/S132_time_management_node_fraction.md	95	:785	BLOCK	7b54f18	src/search.cpp:1041	if (ply == 0) { state->best_move = moves[i]; }	if (ply == 0) { state->best_move = moves[i]; }	yes	
adocs/plan_todo/S132_time_management_node_fraction.md	95	:804	BLOCK	7b54f18	src/search.cpp:1074	if (ply == 0) {	if (ply == 0) {	yes	
adocs/plan_todo/S132_time_management_node_fraction.md	96	:656	HAND	c0954ec	src/search.cpp:917	if (!make_move(game, moves[i])) { continue; }	if (!make_move(game, moves[i])) { continue; }	yes	negamax's `make_move`, where the snapshot is taken.
adocs/plan_todo/S132_time_management_node_fraction.md	97	:727	HAND	c0954ec	src/search.cpp:994	unmake_move(game);	unmake_move(game);	yes	negamax's `unmake_move`, where the delta is taken.
adocs/plan_todo/S132_time_management_node_fraction.md	98	:654	BLOCK	c0954ec	src/search.cpp:915	pick_next_move(moves, scores, moves_count, i);	pick_next_move(moves, scores, moves_count, i);	yes	
adocs/plan_todo/S132_time_management_node_fraction.md	101	:746-767	BLOCK	c0954ec	src/chesso.cpp:774-795	search_t search_result = search(current_depth, &game, &state, alpha, beta); /  / while (!state.aborted && / (alpha > -SEARCH_SCORE_INF || beta < SEARCH_SCORE_INF) && / (search_result.score <= alpha || search_result.score >= beta)) { / ++last_aspiration_failures; /  / const bool fail_low = (search_re	search_t search_result = search(current_depth, &game, &state, alpha, beta); /  / while (!state.aborted && / (alpha > -SEARCH_SCORE_INF || beta < SEARCH_SCORE_INF) && / (search_result.score <= alpha || search_result.score >= beta)) { / ++last_aspiration_failures; /  / const bool fail_low = (search_re	yes	
adocs/plan_todo/S132_time_management_node_fraction.md	91	:420	HAND	c0954ec	src/search.cpp:608	state->explored_nodes++;	state->explored_nodes++;	yes	negamax's own node count, the root's +1.
adocs/plan_todo/S132_time_management_node_fraction.md	104	:569	BLOCK	c0954ec	src/search.cpp:822	if (!is_pv && !is_in_check && ply > 0 && prev_move != 0 &&	if (!is_pv && !is_in_check && ply > 0 && prev_move != 0 &&	yes	
adocs/plan_todo/S132_time_management_node_fraction.md	108	:836-851	BLOCK	c0954ec	src/chesso.cpp:864-879	const int scale = conf.scale_time ? search_time_scale_percent( / best_move_stability, score_drop) / : 100; /  / soft_limit_ms = (soft_base_ms * scale) / 100; /  / // The hard limit is the ceiling on both. Scaling may bring the soft / // limit up to it and never past it, which is what keeps every pro	const int scale = conf.scale_time ? search_time_scale_percent( / best_move_stability, score_drop) / : 100; /  / soft_limit_ms = (soft_base_ms * scale) / 100; /  / // The hard limit is the ceiling on both. Scaling may bring the soft / // limit up to it and never past it, which is what keeps every pro	yes	
adocs/plan_todo/S132_time_management_node_fraction.md	111	:845-847	BLOCK	c0954ec	src/chesso.cpp:873-875	if (hard_limit_ms > 0) { / soft_limit_ms = std::min(soft_limit_ms, hard_limit_ms); / }	if (hard_limit_ms > 0) { / soft_limit_ms = std::min(soft_limit_ms, hard_limit_ms); / }	yes	
adocs/plan_todo/S132_time_management_node_fraction.md	81	:836	BLOCK	c0954ec	src/chesso.cpp:864	const int scale = conf.scale_time ? search_time_scale_percent(	const int scale = conf.scale_time ? search_time_scale_percent(	yes	
adocs/plan_todo/S132_time_management_node_fraction.md	108	:836	BLOCK	c0954ec	src/chesso.cpp:864	const int scale = conf.scale_time ? search_time_scale_percent(	const int scale = conf.scale_time ? search_time_scale_percent(	yes	
adocs/plan_todo/S132_time_management_node_fraction.md	165	:845-847	BLOCK	c0954ec	src/chesso.cpp:873-875	if (hard_limit_ms > 0) { / soft_limit_ms = std::min(soft_limit_ms, hard_limit_ms); / }	if (hard_limit_ms > 0) { / soft_limit_ms = std::min(soft_limit_ms, hard_limit_ms); / }	yes	
adocs/plan_todo/S132_time_management_node_fraction.md	172	:443-451	BLOCK	c0954ec	src/chesso.cpp:471-479	const int64_t clock_part = / (movestogo > 0) / ? (static_cast<int64_t>(remaining_ms) / movestogo) / : ((static_cast<int64_t>(remaining_ms) * TM_SUDDEN_DEATH_PERCENT) / / 100); /  / const int64_t base_ms = / clock_part + / ((static_cast<int64_t>(increment_ms) * TM_INCREMENT_PERCENT) / 100);	const int64_t clock_part = / (movestogo > 0) / ? (static_cast<int64_t>(remaining_ms) / movestogo) / : ((static_cast<int64_t>(remaining_ms) * TM_SUDDEN_DEATH_PERCENT) / / 100); /  / const int64_t base_ms = / clock_part + / ((static_cast<int64_t>(increment_ms) * TM_INCREMENT_PERCENT) / 100);	yes	
adocs/plan_todo/S132_time_management_node_fraction.md	175	:1282-1286	BLOCK	c0954ec	src/chesso.cpp:1346-1350	} else if (token == "mate" || token == "searchmoves" || token == "ponder") { / // Not supported. UCI says to ignore what we do not implement, and the / // rest of the line still carries the time control we need. / LOG_W << "[go " << token << "] not implemented, ignored" << END_W; / }	} else if (token == "mate" || token == "searchmoves" || token == "ponder") { / // Not supported. UCI says to ignore what we do not implement, and the / // rest of the line still carries the time control we need. / LOG_W << "[go " << token << "] not implemented, ignored" << END_W; / }	yes	
adocs/plan_todo/S132_time_management_node_fraction.md	177	:1318-1322	BLOCK	c0954ec	src/chesso.cpp:1380-1384	} else if (search_options.movetime_ms > 0) { / // The GUI named the time. Both limits are it, and nothing scales them. / search_options.search_time_ms = search_options.movetime_ms; / search_options.search_soft_time_ms = search_options.movetime_ms; / stop_search_after_ms(search_options.search_time_ms	} else if (search_options.movetime_ms > 0) { / // The GUI named the time. Both limits are it, and nothing scales them. / search_options.search_time_ms = search_options.movetime_ms; / search_options.search_soft_time_ms = search_options.movetime_ms; / stop_search_after_ms(search_options.search_time_ms	yes	
adocs/plan_todo/S132_time_management_node_fraction.md	178	:654	BLOCK	c0954ec	src/search.cpp:915	pick_next_move(moves, scores, moves_count, i);	pick_next_move(moves, scores, moves_count, i);	yes	
